dataset,target_size,algorithm,time,metric1,metric2
GHISACONUS,20,Zhang et al.,104.104919,0.7175792507204611,0.5999152911279222
GHISACONUS,20,Zhang et al.,104.312997,0.7377521613832853,0.62234341549759
GHISACONUS,20,Zhang et al.,103.696734,0.7319884726224783,0.6267565723274077
GHISACONUS,20,Zhang et al.,103.980089,0.6685878962536023,0.5387664994567605
GHISACONUS,25,Zhang et al.,122.337815,0.7636887608069164,0.6669007983891737
GHISACONUS,25,Zhang et al.,104.394712,0.7780979827089337,0.6915484340186786
GHISACONUS,25,Zhang et al.,104.413369,0.7319884726224783,0.6286378439337622
GHISACONUS,25,Zhang et al.,106.773411,0.7175792507204611,0.6093688974659406
GHISACONUS,25,Zhang et al.,104.392936,0.654178674351585,0.5179216449013615
GHISACONUS,25,Zhang et al.,103.844138,0.7002881844380403,0.5891387260203791
GHISACONUS,25,Zhang et al.,104.104919,0.6858789625360231,0.5534263719656182
GHISACONUS,25,Zhang et al.,104.312997,0.7348703170028819,0.6186403220604222
GHISACONUS,25,Zhang et al.,103.696734,0.7492795389048992,0.6513046190096677
GHISACONUS,25,Zhang et al.,103.980089,0.6858789625360231,0.5622236625847821
GHISACONUS,30,Zhang et al.,122.337815,0.7867435158501441,0.6992046106809423
GHISACONUS,30,Zhang et al.,104.394712,0.7752161383285303,0.6869498837599325
GHISACONUS,30,Zhang et al.,104.413369,0.7348703170028819,0.6322501123155433
GHISACONUS,30,Zhang et al.,106.773411,0.7060518731988472,0.5947932408297842
GHISACONUS,30,Zhang et al.,104.392936,0.6801152737752162,0.5511885341412257
GHISACONUS,30,Zhang et al.,103.844138,0.7089337175792507,0.5969987926177198
GHISACONUS,30,Zhang et al.,104.104919,0.6772334293948127,0.5417899713500831
GHISACONUS,30,Zhang et al.,104.312997,0.7435158501440923,0.631876318643987
GHISACONUS,30,Zhang et al.,103.696734,0.7694524495677233,0.6775767149062697
GHISACONUS,30,Zhang et al.,103.980089,0.6945244956772334,0.5763808909568342
Indian Pines,5,Zhang et al.,156.667474,0.6023391812865497,0.53742927864215
Indian Pines,5,Zhang et al.,152.085199,0.5886939571150097,0.532879632666448
Indian Pines,5,Zhang et al.,152.054263,0.5555555555555556,0.490463951208887
Indian Pines,5,Zhang et al.,154.612317,0.5925925925925926,0.5260959503540457
Indian Pines,5,Zhang et al.,152.116558,0.571150097465887,0.5088965184131169
Indian Pines,5,Zhang et al.,151.973757,0.5419103313840156,0.4562025522010366
Indian Pines,5,Zhang et al.,152.252363,0.4346978557504873,0.3497786266548367
Indian Pines,5,Zhang et al.,152.353496,0.4970760233918128,0.414165825675891
Indian Pines,5,Zhang et al.,152.283296,0.5964912280701754,0.5338513202080728
Indian Pines,5,Zhang et al.,152.612184,0.4765625,0.3858740651559975
Indian Pines,10,Zhang et al.,156.667474,0.6588693957115009,0.6092338764086515
Indian Pines,10,Zhang et al.,152.085199,0.7777777777777778,0.7481623109021147
Indian Pines,10,Zhang et al.,152.054263,0.6627680311890838,0.6155389014035696
Indian Pines,10,Zhang et al.,154.612317,0.6491228070175439,0.5969621579154119
Indian Pines,10,Zhang et al.,152.116558,0.6764132553606238,0.6320817077754591
Indian Pines,10,Zhang et al.,151.973757,0.5886939571150097,0.5276016322255439
Indian Pines,10,Zhang et al.,152.252363,0.580896686159844,0.5256516671755856
Indian Pines,10,Zhang et al.,152.353496,0.6803118908382066,0.6387680708277695
Indian Pines,10,Zhang et al.,152.283296,0.6627680311890838,0.616689629556046
Indian Pines,10,Zhang et al.,152.612184,0.666015625,0.6163819355291005
Indian Pines,15,Zhang et al.,156.667474,0.7368421052631579,0.698290508926471
Indian Pines,15,Zhang et al.,152.085199,0.7368421052631579,0.7029454531416881
Indian Pines,15,Zhang et al.,152.054263,0.7153996101364523,0.6757999168917515
Indian Pines,15,Zhang et al.,154.612317,0.6744639376218323,0.6258107630016903
Indian Pines,15,Zhang et al.,152.116558,0.682261208576998,0.63924828832871
Indian Pines,15,Zhang et al.,151.973757,0.6608187134502924,0.6103644403315713
Indian Pines,15,Zhang et al.,152.252363,0.6510721247563352,0.6035856745695982
Indian Pines,15,Zhang et al.,152.353496,0.6783625730994152,0.6363812101295186
Indian Pines,15,Zhang et al.,152.283296,0.6881091617933723,0.6459474615019626
Indian Pines,15,Zhang et al.,152.612184,0.71875,0.677843903206355
Indian Pines,20,Zhang et al.,156.667474,0.7543859649122807,0.7188246297061575
Indian Pines,20,Zhang et al.,152.085199,0.7348927875243665,0.6999393582294323
Indian Pines,20,Zhang et al.,152.054263,0.7524366471734892,0.7175979506118255
Indian Pines,20,Zhang et al.,154.612317,0.732943469785575,0.6928975932043416
Indian Pines,20,Zhang et al.,152.116558,0.6861598440545809,0.6447215602605023
Indian Pines,20,Zhang et al.,151.973757,0.6881091617933723,0.6419488660405426
Indian Pines,20,Zhang et al.,152.252363,0.6627680311890838,0.6163366764655023
Indian Pines,20,Zhang et al.,152.353496,0.732943469785575,0.6973738034852328
Indian Pines,20,Zhang et al.,152.283296,0.7153996101364523,0.6766425185428233
Indian Pines,20,Zhang et al.,152.612184,0.73046875,0.6910916022524571
Indian Pines,25,Zhang et al.,156.667474,0.7758284600389863,0.743521187380173
Indian Pines,25,Zhang et al.,152.085199,0.723196881091618,0.6866178248319
Indian Pines,25,Zhang et al.,152.054263,0.7309941520467836,0.6933107484631746
Indian Pines,25,Zhang et al.,154.612317,0.7582846003898636,0.7217554096553656
Indian Pines,25,Zhang et al.,152.116558,0.7173489278752436,0.6789279902623049
Indian Pines,25,Zhang et al.,151.973757,0.7076023391812866,0.6645889634731061
Indian Pines,25,Zhang et al.,152.252363,0.6666666666666666,0.6213057855520925
Indian Pines,25,Zhang et al.,152.353496,0.7309941520467836,0.6943871251823903
Indian Pines,25,Zhang et al.,152.283296,0.6861598440545809,0.643131205765691
Indian Pines,25,Zhang et al.,152.612184,0.755859375,0.7204629831841014
Indian Pines,30,Zhang et al.,156.667474,0.7426900584795322,0.7055313967646547
Indian Pines,30,Zhang et al.,152.085199,0.7426900584795322,0.70748269933562
Indian Pines,30,Zhang et al.,152.054263,0.7719298245614035,0.7401823281907434
Indian Pines,30,Zhang et al.,154.612317,0.7582846003898636,0.722804204214673
Indian Pines,30,Zhang et al.,152.116558,0.7504873294346979,0.7157537952738181
Indian Pines,30,Zhang et al.,151.973757,0.7056530214424951,0.663426778824429
Indian Pines,30,Zhang et al.,152.252363,0.6881091617933723,0.6459550973752884
Indian Pines,30,Zhang et al.,152.353496,0.7348927875243665,0.698490898719079
Indian Pines,30,Zhang et al.,152.283296,0.6939571150097466,0.6518801867219917
Indian Pines,30,Zhang et al.,152.612184,0.779296875,0.7475058698251709
